2501
1169,900
1048,1629
1116,310
9,2358
1857,1339
1672,1789
192,2092
1147,2099
2322,1070
445,2408
1789,1168
421,702
441,1943
0,363
1297,1058
1492,1000
524,1094
2273,34
2327,1121
900,33
562,2494
1264,2045
434,1811
1063,1913
1905,1800
542,588
1692,568
2370,1643
1828,2501
350,2461
2025,1763
1339,1338
2050,2311
114,1296
1690,2273
1245,526
2,291
452,618
1873,654
1493,1779
2011,1309
2102,1257
329,1055
1581,328
2462,390
2098,2501
2066,598
845,1395
2437,228
1935,2340
305,385
873,2008
2073,657
1066,1902
990,952
316,2453
2052,2421
2294,1292
1322,338
586,2374
139,1292
2257,846
1256,100
844,2220
841,1720
2147,1374
1475,1432
559,1179
279,2501
1808,1346
329,1788
1409,2241
525,444
1004,2229
2279,2036
827,186
774,672
837,223
1098,1285
1752,1570
227,18
2152,1878
1947,2299
285,2279
1950,1845
1097,1577
168,2055
1512,791
1201,1123
857,713
1253,2429
0,2432
2188,707
2256,2346
794,333
1549,212
2496,177
1595,2351
655,315
2226,480
510,1717
753,1434
2252,607
1890,22
678,1265
2473,81
2427,89
692,231
2301,1342
2404,1893
639,197
348,1688
1306,1997
2147,1571
1753,150
2002,1125
386,978
1910,1813
1236,2483
504,649
983,742
1232,2076
1364,641
304,303
887,632
827,291
2173,1832
1062,1800
2409,318
1077,260
190,1915
2009,1525
2443,1972
1314,1593
178,2231
687,1096
791,621
1627,1162
1853,1572
1038,2109
2167,497
91,615
832,1306
1889,2268
2067,1055
291,1660
2397,667
568,1036
2412,781
1928,90
1092,2089
1843,2460
1902,2490
2063,116
1064,2161
929,543
2027,1777
2194,2278
1509,1709
1517,722
1355,2061
759,1504
375,2349
780,2334
2439,730
0,669
604,467
95,386
2340,610
1693,2501
1007,130
1136,148
2064,163
517,550
1468,1292
2163,2137
1732,425
1138,208
949,1506
1220,786
943,1458
1628,2173
221,1619
2293,531
2156,193
0,315
353,2334
371,151
934,2089
1383,2061
1106,1792
544,850
347,744
1669,2501
710,214
704,2323
1364,1242
2278,988
1604,1305
66,575
758,1138
1992,1650
750,966
2204,478
1523,412
2161,1202
1104,874
24,683
281,1069
768,663
2148,958
18,979
2032,734
149,1762
1604,2170
2491,18
2392,1847
672,1775
590,768
2094,400
1943,667
353,1169
713,1476
904,1500
465,993
784,1457
1672,914
2156,2069
719,2054
2217,1181
470,1287
478,1385
1284,2059
2323,2494
862,868
2329,111
107,1557
2068,219
1921,2193
570,268
2380,192
401,2128
1763,114
62,928
1238,56
889,1904
716,892
328,1737
2241,920
2368,2227
743,551
1037,2427
304,2387
553,1278
1676,837
908,64
2029,1194
1343,915
277,1959
266,640
177,1287
1846,699
448,1271
580,389
124,783
2412,927
441,1690
249,821
2073,564
0,318
2459,1435
2276,286
716,1251
1173,2185
2140,2235
943,1815
1809,1180
512,337
1095,808
99,1752
675,936
92,731
1219,1084
1181,531
1067,2008
1342,639
1499,1676
23,237
1811,1687
200,1299
598,70
2339,2406
315,2142
1422,953
1783,1141
887,938
702,2407
1592,636
138,69
2063,2038
2284,1684
2253,132
383,1902
490,967
1085,183
2224,226
427,635
1023,158
1829,845
332,1209
1656,2302
520,895
2222,1870
1725,260
477,2402
2329,508
39,1359
1310,2015
1193,1148
999,1064
1163,1797
1059,1987
2134,1953
1297,1536
1991,1227
1729,1350
2215,1958
2304,1761
322,1474
2255,2094
862,2074
2491,1380
1166,89
942,18
1562,20
902,14
219,896
1520,109
1910,1152
1970,1690
109,1529
1022,1218
918,1084
2336,1091
1639,1348
50,609
788,2206
1616,1802
2500,2459
1490,2359
1145,709
1604,1591
2189,1727
1486,1221
1205,431
1642,2392
2312,2050
293,1882
943,1420
2052,1006
2371,622
1490,1753
2104,2501
2444,698
1549,2501
471,1582
1058,1299
1986,2036
1363,1998
730,1725
1458,274
435,828
1292,1965
192,1248
2219,1605
832,595
934,1646
1524,1187
1802,878
2031,462
2034,2114
820,2478
786,186
1838,202
2044,2178
1343,462
1229,67
1326,1010
368,1994
2303,229
144,2292
350,340
821,238
703,702
569,2059
2210,2446
2132,2194
1560,2290
2318,2291
2093,465
1481,2044
0,2067
1747,521
2468,840
531,1598
1974,1248
2056,1561
1658,479
889,720
1766,2116
2491,256
1324,171
149,1090
187,687
1764,281
1211,318
2241,846
50,1181
977,1438
2003,841
1435,1279
154,746
1788,1990
656,213
2106,1446
1975,2290
1124,1950
551,1497
2437,549
2130,1986
1746,850
1684,1102
1411,250
2324,562
1124,519
42,1379
1232,2319
589,2002
1685,924
54,2501
947,2038
1068,1648
2189,2468
361,1960
2446,338
1125,1706
2263,2414
0,1168
2279,734
1379,1597
1461,517
2463,68
82,1142
1238,1767
946,2178
419,1518
556,233
594,2086
1138,2484
793,2244
2497,37
553,159
1668,506
215,696
605,2385
791,647
1954,2134
1565,1487
1683,604
2202,604
1535,14
2017,662
1851,2041
2271,1145
1180,793
2102,1149
2387,2191
1285,1013
812,1485
1480,735
1294,124
2003,973
1238,1486
992,527
1323,666
114,1909
876,2201
937,992
1485,539
674,1134
734,2422
347,30
2030,1889
2041,121
2414,2428
334,95
2154,1982
1927,63
538,947
0,2094
1576,885
949,2039
1131,1045
323,709
1532,328
2491,226
1130,1185
1281,1590
1232,1651
1514,1749
254,414
741,1815
953,1730
2406,1780
1046,1250
781,1850
1461,769
642,1084
2141,1442
756,930
852,2417
0,2364
483,682
63,2289
581,2073
14,113
2161,2326
291,1329
1701,544
232,656
2426,11
1775,2345
2104,342
2039,1539
2026,2442
1012,241
747,461
1598,401
398,1159
657,896
1131,211
158,734
482,1071
2277,2105
2128,1698
383,1028
2461,696
1602,326
317,2163
2261,2137
958,4
1090,993
2376,45
2230,1601
2191,2083
1677,535
217,1726
2449,267
1787,1858
1873,2257
1140,2420
232,1376
728,664
1263,1238
544,855
1850,1233
1821,1709
2431,1296
603,690
705,1815
1365,1157
271,2501
1612,1392
2320,228
2238,1875
45,2501
1077,131
1027,294
2001,1443
2275,2310
828,592
2285,2491
2200,1855
829,2177
617,1154
857,2120
1899,772
639,1930
670,1093
0,197
3,1563
279,2311
1580,1754
1703,78
1310,306
493,2399
823,2103
1078,1387
834,1529
0,2356
2172,2476
151,552
1122,303
1392,565
1008,1786
474,2030
1976,328
269,550
1736,1869
428,452
1666,1298
555,731
658,1557
2012,1122
255,583
864,2353
1516,844
2283,429
680,1997
938,448
2322,1911
2383,291
2487,1439
2241,549
444,656
1953,66
458,876
2362,2199
770,2268
911,299
1071,896
1669,1377
1949,2357
325,966
573,567
1654,812
2273,1821
2355,2058
625,2208
178,434
1241,1478
1714,1198
1400,1514
12,1993
5,1696
1148,1354
775,1410
2155,209
1771,1410
2094,2141
316,910
149,1299
497,126
1020,624
1216,904
1399,524
8,228
1578,1312
1494,111
263,1867
68,1266
2267,1260
640,841
763,1564
759,658
2009,922
2381,1496
2458,1724
1784,412
1773,87
953,1823
565,2153
1509,2003
1731,2178
1283,816
461,920
53,2501
2086,637
567,1003
39,3
2119,1871
1368,1189
64,2056
2224,1366
1480,1751
937,416
1203,57
509,912
2042,573
1745,635
1586,1223
975,2324
754,2103
1822,658
2018,1819
97,2237
2218,931
1689,43
2316,2077
2234,2500
1986,691
2078,1378
512,951
978,1117
951,827
1673,609
888,1766
43,1290
742,1734
2205,2177
601,874
1013,353
574,2088
1598,2311
905,856
500,915
111,902
2298,1097
1442,2212
627,1058
153,304
0,705
1979,1492
1334,143
1411,518
2390,1960
608,1057
1291,952
237,2235
856,1702
966,2180
577,48
1548,581
2494,62
1209,1388
1176,1670
2175,453
2098,250
533,1832
959,456
2138,415
1162,2106
1841,271
1139,2239
2380,241
619,989
2404,2329
0,655
2154,13
410,1617
1988,970
1781,876
1176,1667
2366,1033
1936,779
1524,648
2255,1898
1090,2079
1813,1604
2439,2250
1076,125
1598,2255
1015,1155
1461,1863
2226,1088
2433,1100
290,1224
1508,1787
984,2169
132,1292
872,2453
1923,1600
333,648
1489,72
6,317
2353,848
1990,2233
2410,1233
2087,834
1768,1118
562,1316
399,2236
1956,531
961,28
1898,526
1812,308
1905,1501
2003,2071
1874,1623
2183,2229
203,790
1239,2400
50,1256
235,118
738,177
2168,694
1470,2258
675,1742
1344,882
767,2395
1829,460
727,1826
561,2116
368,678
1751,231
423,426
1434,2182
1519,347
333,815
2136,475
1106,1617
698,593
515,685
304,1231
2195,1372
1975,2288
1670,1350
1006,1267
476,371
774,1338
2048,2363
2055,1696
1683,639
1227,1063
298,1589
662,1810
1859,240
681,96
72,923
126,319
2,743
1960,2051
1504,1085
270,2483
1657,2445
2128,1657
947,1645
791,1495
576,137
1394,2500
792,1162
1020,241
1977,1500
961,297
1774,2491
679,1713
1441,1420
2007,1997
770,1148
1855,981
109,343
1831,2496
2481,1347
630,229
928,1440
1219,1719
1568,219
1917,1905
826,1394
2294,1945
2231,1406
1123,436
874,1358
234,184
592,193
1197,214
92,1256
620,631
1282,53
113,1617
906,1458
1341,1141
118,957
1580,237
1338,1608
381,1471
1321,737
1597,1418
818,2091
1098,2173
1438,2031
801,61
1567,2484
385,1127
2476,1314
54,309
2246,703
1601,1196
311,2372
34,666
1669,2486
1804,2152
1076,1864
1117,1416
2268,1613
205,2344
353,1328
2314,1576
902,2392
2035,1406
1098,1110
2083,192
966,1904
565,965
329,894
1406,1475
1589,398
1724,1702
0,2438
1909,2466
2293,1538
1556,2501
1519,1796
2329,1073
37,1215
2267,1789
1875,1277
64,1309
1298,1373
1383,1919
314,2039
2488,728
1291,1820
2047,1656
1559,2501
2363,626
2209,459
989,1044
1777,1002
487,1101
1299,1675
1033,2395
1331,668
1982,1190
833,1153
1905,862
56,2001
1855,1566
518,460
2255,669
1796,225
1796,1007
175,1366
1152,2264
561,2395
474,1051
1613,1705
259,1128
318,877
616,1823
308,2488
737,1553
1551,2474
2299,2501
272,1527
1605,1290
2184,1806
834,830
731,1135
456,2501
1986,2078
1190,1327
1128,1343
1071,1463
528,1067
435,2280
730,340
363,2407
1101,1982
1545,874
2482,2030
1408,655
283,2458
1394,2051
2327,260
1998,1952
1481,1767
230,1043
494,1366
546,2235
462,2393
1993,509
54,1655
1266,2319
749,218
961,2001
2378,1694
99,398
155,488
1116,2382
1363,1892
2138,2033
446,2420
1305,1042
1170,1281
1874,365
1160,591
1667,2501
2471,991
1620,999
2232,1644
1609,1120
2081,544
1331,986
2155,1683
1855,426
1304,1568
2024,368
362,2249
800,1277
2005,1993
858,2154
1235,1850
2186,530
2196,1868
2415,679
2026,1424
810,1147
335,2083
1162,326
2336,1328
1961,2373
1413,635
267,2501
2132,733
2216,3
260,1120
210,198
710,1847
1456,1190
623,773
240,2013
461,766
287,1363
348,251
1794,48
1922,2236
1053,736
2151,1609
1830,1595
1135,706
100,566
2359,2399
1463,2283
2,61
1037,1191
1953,1478
452,1287
125,1459
931,791
2063,113
1480,1364
1278,1027
1262,507
836,869
682,2418
1415,357
1532,2292
1121,1678
2361,1944
678,2448
1079,716
426,2047
1623,418
2390,640
56,853
1809,376
519,362
1006,633
1584,1580
1978,173
417,2113
1592,1433
168,197
1928,1612
2105,1776
2438,43
1108,1073
1403,609
1836,1069
329,758
1181,401
313,2493
1305,1533
97,291
625,118
48,1382
1532,272
16,2364
1562,1538
1271,957
2316,510
391,1866
2222,1108
2246,1021
60,1301
0,2207
817,256
2120,366
2042,122
1857,1371
1701,876
145,1918
1613,1854
2427,1992
2104,1352
1258,2369
1101,252
875,1994
2488,2485
2466,919
1601,1224
1327,2501
700,596
1908,269
452,468
9,1128
802,472
1180,1389
1781,413
1157,464
609,93
2162,2106
996,2501
2275,1956
594,1565
2344,557
1440,1034
753,1500
1945,1904
1815,1932
768,830
1189,249
1180,846
1256,1415
2240,529
1260,1060
519,2157
1685,566
1468,732
84,2273
1273,266
1302,707
751,197
434,1564
2348,1022
1262,930
1078,457
1653,1791
28,1631
1084,2062
1291,984
2018,2463
1632,1877
2095,609
1445,480
1306,7
4,2325
1747,2410
1452,2450
1378,994
2107,2057
1808,715
149,1251
1819,944
1334,2124
29,850
1850,2023
437,35
848,1063
430,1800
987,2016
2335,1458
1995,479
684,1778
160,1457
1624,2486
1652,1196
2112,1696
903,510
53,2088
2390,1736
1373,349
931,1455
2050,2014
1897,1944
546,269
1054,76
1854,472
703,1973
1194,729
1815,1127
288,687
2212,2278
2038,346
450,572
917,1502
1950,453
1785,2068
0,2101
2221,1502
878,1303
1449,758
0,1331
2135,1245
2392,1209
1732,383
590,837
1047,2174
1460,1858
1424,2213
879,883
48,2043
275,578
325,1806
936,1202
307,1343
2134,540
1958,2271
515,1314
1378,1310
1158,245
58,128
1894,2041
1218,1707
1709,1367
1386,1288
261,625
1674,274
1690,891
1744,232
40,1993
2077,236
1808,1075
1473,1196
108,279
1379,896
2421,1496
2434,352
1437,2501
1329,909
315,1249
407,2372
29,401
1618,792
1355,1935
256,1354
1870,1741
739,1775
1370,1553
2155,276
946,1063
376,1918
2086,378
2283,2169
1355,2138
1269,53
1981,379
807,1610
1884,2462
86,655
351,1406
281,2217
1245,1469
1914,560
2109,2157
1604,1891
900,702
1800,2266
370,995
1959,1787
1504,1689
1116,410
1787,112
1480,1777
2312,47
159,1749
1830,1053
1055,1986
892,1355
135,924
1703,38
334,478
2151,2104
851,2451
1327,1661
404,332
2283,939
760,2010
2353,2347
1726,750
759,1447
2061,1262
374,882
1938,1353
1955,1390
659,2445
1334,2032
1101,2076
2458,1410
1876,48
1053,1295
1374,2249
1067,938
313,871
1435,2092
2031,431
1686,39
1285,426
1730,207
2031,2427
2446,459
1749,865
1842,1537
2296,902
1821,1646
141,2190
1688,1647
1726,2481
1680,241
149,2447
678,627
1711,880
1290,123
877,1187
896,1696
693,1008
220,1833
2436,1818
791,1015
2054,2314
2103,1264
1255,1519
4,1731
2456,300
1071,236
2281,2038
1432,1434
1202,4
127,1922
486,248
2214,2199
994,310
587,2501
1351,796
1758,1840
2235,2300
2003,1139
2326,1463
2332,118
1485,2501
2203,2384
1592,1884
1702,2107
1727,201
37,2412
891,1422
108,1338
212,2448
340,1582
758,243
449,923
1019,1227
416,1475
2229,1001
1068,1255
2210,2176
2143,956
593,817
1774,614
1545,34
2265,2015
2406,517
62,560
2167,1078
0,2377
2005,398
2103,1499
1484,1488
1360,1712
689,1401
1928,972
2285,937
1619,1944
108,1132
2121,1945
735,1835
1530,965
1729,1195
2161,1753
2099,204
1157,1122
1281,1980
1392,1475
256,1207
1521,581
798,2256
1030,151
48,1234
511,1776
1327,1296
1330,2496
1070,1475
2179,83
2267,2290
846,534
1891,376
2180,2161
1324,1068
1830,1276
496,1712
2371,670
808,358
834,729
2114,2316
1890,927
1351,515
614,1818
1451,954
1656,716
1139,1130
1313,2160
698,399
1602,1239
2008,1003
1982,2161
76,1961
728,681
542,2390
971,2057
197,1117
1132,2073
663,2192
34,38
616,438
2084,231
1720,306
1572,1743
428,1784
1616,964
1307,1664
609,1586
750,1590
227,2269
2384,424
588,526
733,2240
1092,1435
1387,646
547,537
2457,2463
1026,1789
2137,776
1498,1294
51,2017
2093,1548
1343,2457
852,1706
1051,1390
2408,530
1268,16
1670,1538
789,878
767,2223
1881,2020
1614,217
222,1662
992,2365
1661,2474
1018,207
664,1439
2009,1779
1182,415
1643,1023
362,887
1358,1417
323,1070
2430,842
1489,702
481,1156
1041,694
1399,822
596,1101
831,48
1615,2432
1167,1554
2390,1387
2088,210
1750,1529
2161,1048
805,1281
853,55
462,2046
1911,1921
764,108
986,1623
2457,643
1008,1274
1528,474
1501,2047
635,645
376,488
1454,1057
217,2301
1370,758
351,635
1733,358
671,2450
325,85
1094,122
1545,2402
1957,112
1159,1630
1694,1806
307,275
311,1794
1322,1157
1473,1674
2424,2501
2136,813
115,68
1667,333
2277,1667
1958,1506
2477,1708
1435,2334
21,151
520,835
2234,1671
308,2421
1918,212
1155,557
1587,564
1503,958
2129,85
69,1313
1359,760
934,1013
135,2335
1806,1822
393,1004
1655,1659
986,1321
1320,885
997,686
2044,988
0,2425
405,1713
246,1369
1098,730
1908,2271
0,2385
2107,2416
1689,559
93,1249
1966,116
783,94
96,378
2197,1691
1858,1719
1252,813
899,196
248,2252
271,1298
245,986
1011,1771
1660,783
693,1303
923,3
1059,1209
2336,235
2005,1547
17,1056
1407,1518
168,2412
2213,513
231,2336
0,1419
52,1263
1821,656
815,1325
1286,1102
400,1288
1989,1292
1227,400
379,156
1498,1995
1428,620
639,2501
875,510
924,681
30,979
1526,1633
1493,1339
1162,771
73,79
2436,1167
494,321
1255,786
1946,1889
1239,2215
1524,846
1689,2436
2118,97
2296,2386
2251,1085
326,1607
2170,73
1584,1050
873,82
1859,862
2101,579
969,1194
565,502
2218,411
1231,2118
1132,2258
1984,699
1674,1924
814,160
1183,698
1718,1193
1762,2410
569,1122
383,711
2167,426
548,1747
262,2143
1605,2465
2085,978
1678,171
1274,23
550,283
2409,861
963,571
2052,747
604,594
1557,360
1131,2446
1047,2234
122,981
1601,211
1984,2121
2189,1157
1738,2227
521,1639
2211,1317
2353,498
1070,1335
423,2037
2258,1952
1165,1987
1325,1745
2242,773
0,1222
1738,2323
1314,2167
1362,283
1582,1757
1586,2019
993,610
1310,193
2391,1458
188,2162
1309,1627
711,542
331,1580
1795,706
2301,2193
1538,2484
1064,1359
2337,1360
480,1995
1578,374
1985,2022
192,317
992,655
2457,1163
1356,1064
372,246
574,707
1315,1468
645,455
765,2147
1155,590
416,1208
1141,161
1311,1728
2110,539
631,1167
591,644
1162,1073
1792,809
1738,436
1507,1661
2500,1585
1033,735
1350,1779
1250,11
2085,2271
199,1653
1100,1541
577,178
2071,1581
172,10
1079,1256
1745,206
2017,2072
1751,1774
1814,436
1269,940
151,1700
849,727
117,852
552,1008
1983,142
1514,88
61,1153
1379,727
167,1245
594,390
1983,429
1020,243
1853,2411
813,1386
828,687
324,937
1341,1024
1249,905
191,1528
162,1584
449,2306
153,1340
690,215
1412,2426
590,2328
290,176
1124,2429
1296,636
2339,959
432,247
1269,1552
1850,1679
2299,2325
2471,280
1798,1106
1826,1966
564,72
1433,1734
192,1877
735,275
732,1572
2133,1013
1060,2324
2223,2253
874,1591
2011,1863
1183,545
1294,1177
127,2044
1187,411
1541,809
1862,1517
1680,2149
82,452
1510,1934
2225,1421
1628,1176
921,953
1892,1588
1887,1076
817,2244
1820,1260
270,1584
1493,1930
2386,434
2160,1194
24,134
403,788
877,789
523,1063
2312,1359
1618,1102
1276,1756
1020,610
135,572
2056,1097
993,1263
991,812
2486,68
946,323
648,400
2073,394
1962,926
306,1992
1333,1624
1018,2193
534,811
666,562
292,2454
2184,595
2200,717
388,1907
1482,170
1067,2273
2056,163
1906,2484
2036,1710
1875,783
2307,25
1571,268
802,1334
27,2472
1640,96
1850,2501
0,2347
2363,1199
1069,1531
1455,438
1960,1772
1612,2336
1549,1830
75,1897
769,2401
1724,2269
1136,1186
822,49
0,545
2208,2264
1918,463
900,473
1157,254
1557,2479
172,858
43,1695
2090,3
862,2070
99,485
44,31
1275,576
46,1364
445,1406
1078,1719
400,1250
1957,69
799,583
927,2098
1095,506
0,1827
1460,1418
1610,1143
1662,702
693,1923
35,516
807,1196
1235,1157
970,836
1639,265
1584,1110
1161,2348
1220,480
1846,1103
1749,507
32,2419
2237,1401
941,1134
247,1796
1633,860
1482,1433
822,84
1429,845
20,2364
2060,619
917,2473
2424,1051
2199,294
2197,2263
1553,1671
1598,41
1608,2423
1744,1364
2485,2468
1302,582
479,950
604,1356
785,669
1290,651
257,792
400,450
2267,1991
1611,2023
738,2076
72,682
1627,1012
1489,2499
1640,77
1465,1064
1692,932
2438,256
1351,1032
1623,531
813,46
2273,355
958,2260
1229,2275
502,1629
2193,725
996,2363
1544,935
8,1246
1377,972
903,32
2335,2237
235,1841
2114,417
2032,777
1460,1664
122,1146
1081,1775
1411,880
2044,1259
2332,1977
550,1240
1973,1857
825,1699
1303,265
693,748
173,2266
1280,1427
272,615
428,2313
581,1405
856,432
162,1195
1908,735
497,1550
2263,1975
1951,1700
1346,1363
527,520
1261,92
567,1314
1941,2000
99,2271
1550,101
268,1997
1271,904
422,2109
388,823
336,1387
937,593
848,3
1582,289
1187,937
614,1104
2179,2261
1421,795
343,1736
1516,1901
874,977
2082,353
339,2410
2479,695
860,2461
1131,2104
1418,850
1357,1443
2204,1275
801,1625
1518,1256
481,364
278,1267
2218,1622
1603,2388
725,2121
319,1702
1691,1389
1460,629
636,1931
2241,232
1601,1947
647,1566
977,698
2061,2333
363,1338
876,403
1365,1619
1460,1197
1040,937
99,1169
395,938
702,857
2158,2139
1780,1554
742,1976
1008,1782
1798,2067
2446,1374
723,2227
391,2126
1946,1097
302,1789
1215,61
135,2306
1564,1215
786,1251
2390,236
293,248
1086,1489
1553,1521
1977,392
191,1347
1998,854
263,68
1250,462
2396,435
818,957
2235,1775
2251,78
1561,1274
880,1211
1066,1362
2408,1105
289,949
1188,2474
817,321
170,2304
374,1468
364,170
700,2118
437,822
1177,569
2363,307
977,488
1574,1588
611,243
450,396
85,1765
731,602
1598,723
1655,464
1072,870
553,1435
1385,805
618,1532
440,1689
68,181
2290,1319
193,349
319,2501
925,1099
1592,894
1321,1315
2081,1508
1197,1602
1887,1942
2342,442
1125,2245
457,1417
744,1303
202,654
550,2044
213,1140
179,728
710,2189
890,619
2172,906
1160,861
2093,1004
1557,2301
1996,2432
990,2171
938,749
2338,2136
1157,2030
513,1812
677,512
2164,512
314,749
282,2090
1070,629
1120,1374
1261,570
653,209
1576,136
61,799
1879,1593
1518,2041
1147,36
1518,1819
903,176
1020,1977
150,1161
1649,1239
1530,1621
802,2151
359,963
467,237
334,1424
1711,879
173,1277
1749,447
2304,1419
277,1563
2426,1464
400,2162
2054,1437
2200,2498
1857,2264
2248,850
931,1290
1717,724
2418,1346
454,1370
1042,1484
2475,1659
392,251
1589,967
1879,235
1354,315
1404,1339
1691,731
1333,1626
621,2025
2445,1802
778,75
159,516
317,16
1143,112
1789,2394
129,2081
596,199
952,1734
255,1396
204,293
2266,1633
1982,1013
1899,205
683,2383
1962,406
1066,701
1153,2213
1746,2226
4,2062
348,509
20,2345
2243,2329
295,2000
648,1131
1801,808
706,2024
1481,1899
1772,1152
1534,707
1512,1191
945,1482
646,2151
1547,353
543,2044
846,1638
1506,460
1980,1733
594,554
1795,221
985,2175
1025,1036
2050,2408
678,2168
2339,1303
1829,31
2470,1247
191,2451
718,1428
1991,278
814,1967
86,2454
1881,1941
1746,598
2310,529
1151,472
1990,2055
1174,1126
452,464
125,750
906,1567
611,868
1444,1323
1162,658
960,1950
1030,1704
529,2104
688,1656
2309,303
284,1326
1117,1176
1871,1546
499,2076
1793,120
2378,834
2032,1157
177,1878
112,1785
359,1142
2461,306
2111,1186
1384,35
1708,1267
745,821
2474,374
1950,661
1599,355
172,364
2480,2084
1015,437
2064,1893
957,830
999,22
1220,2269
1825,273
807,2032
419,1049
1067,860
1146,915
35,326
1203,2463
2405,607
1960,2240
349,701
712,1147
1301,1471
1884,570
1980,1177
2371,714
820,452
495,565
1971,630
1695,1442
83,2013
1102,1358
1748,1156
377,784
826,803
203,2451
2466,1402
1059,2249
0,1763
1277,2111
677,233
100,2081
770,1579
353,920
1730,1812
2152,518
2123,1471
270,511
774,403
2272,1211
1766,702
288,1450
1161,1160
1986,667
1711,1696
1132,228
1999,160
154,713
1729,1736
1503,1881
1157,1856
929,337
2239,644
738,313
1727,1594
754,2068
1141,802
1749,929
1991,2223
1826,791
2225,1785
1001,2188
321,370
1954,2501
2009,186
287,2302
1743,2359
2230,1627
2470,900
2279,707
498,2387
1060,417
29,2160
106,1285
1256,1388
2105,565
672,127
235,1088
1404,2160
1702,553
1534,1939
2217,155
795,667
1121,1717
1992,2357
2349,1889
1644,879
997,486
1917,1707
363,2346
166,1845
1353,1235
644,1485
195,296
503,1423
231,564
893,1227
296,603
2209,2501
1102,122
199,323
664,1426
1413,1852
2331,628
852,1959
1216,2011
183,1513
661,630
1475,1837
198,602
257,2229
337,1527
991,905
1110,593
1118,1857
1100,2443
1595,830
2,1342
1697,2328
198,878
245,489
1267,2183
566,111
1476,778
1771,299
893,1881
1030,185
379,1143
2362,1673
1018,2134
1316,1421
1202,1774
850,832
693,763
1028,833
2396,1105
380,702
947,1519
1877,2322
220,1543
2261,733
1809,536
378,2237
124,1290
1272,1237
552,2252
294,1158
2004,471
2246,2423
2210,1965
1984,1121
0,1655
283,818
1388,2413
2191,590
63,570
1314,708
2282,1972
1974,2124
156,1970
291,591
1509,1351
1555,647
967,275
2097,782
