19801
1749,6320
7001,6982
432,19669
5843,18045
17258,16226
11390,11788
7473,5379
11411,18557
19563,10188
1527,18149
4185,16913
4141,12890
17546,5811
18515,7314
16430,17346
2271,19323
2877,14998
16500,922
7300,16363
12815,1840
5000,3096
11258,5976
5223,2408
5003,6278
13300,7804
19305,7649
19386,3985
15093,19605
13124,7760
7891,9871
4283,14422
15378,15529
16020,14089
9060,3074
8719,8951
8372,10901
12492,14673
9091,4809
19192,12616
18403,9294
13630,13449
3958,6301
4544,9356
10704,11086
9379,15852
1663,17612
10075,6083
9973,10715
3792,6664
1610,3493
3175,16038
0,17052
11434,432
5513,3749
19486,3415
16060,3591
16255,15339
12981,996
0,6760
18103,5009
10076,19511
15106,12537
7854,16659
10243,3826
17135,3486
19472,4334
12648,14447
11307,7574
10377,19635
9704,2263
8881,12967
5163,3298
7875,9928
7291,1474
18174,15895
16220,6559
16639,10871
12385,1471
12759,3281
17664,5576
3708,8417
1782,16128
11735,14860
16736,6924
18842,7788
15603,6373
2935,16114
12507,2025
15261,11194
4205,10106
19154,4034
9750,17945
11195,8630
5646,15041
4940,3507
1885,552
2509,1066
16805,1750
14611,5553
1537,11539
3569,16520
9531,14757
12562,11823
16708,6526
4756,9031
15337,11254
18573,16245
137,5932
3222,10966
19716,5776
3103,19340
10164,10457
15716,15859
11145,16578
3490,3214
9164,1729
12296,7519
1945,8
4757,16211
11945,17966
9307,15233
6837,12764
8580,13204
17867,7526
16310,12714
12895,472
16884,19092
13455,15495
15871,1509
16513,18496
7385,6084
7914,18584
6881,18387
11920,11119
13187,12029
3573,10747
12236,5247
16926,19801
11289,2420
11896,398
16294,854
1364,5499
7280,7436
10099,17840
3189,5308
14083,8285
6600,12600
325,17071
5538,6749
2916,5773
19758,7922
14502,10806
8058,52
6215,12723
3559,7696
778,15189
747,9569
1144,6909
12957,5154
10926,7164
12486,10107
15760,7605
14703,1054
3697,10310
1877,18252
15367,12508
17920,15992
14737,16730
593,10244
14778,12327
17023,13390
4125,4930
7931,18909
15818,19289
699,13749
5932,3495
12450,13974
13443,6274
15835,4481
18319,8814
2381,9670
12521,5697
2744,1367
13853,11943
7954,12568
14359,16781
13380,2608
13786,2122
8247,7766
897,6996
3782,778
8676,13606
15819,11599
14990,5467
4568,9752
9137,16862
10662,6935
17191,13531
19734,6668
1253,6326
17481,3152
655,2567
5315,6618
5063,19201
16767,3072
17839,12613
9929,13294
1746,13413
7666,4514
838,12982
17486,15483
5077,17502
14554,11522
11050,3601
1511,9008
1753,6656
1318,6975
18700,7559
3406,12104
8750,15130
1187,19658
7339,3660
6784,9959
13594,16875
12080,3019
15436,19449
12393,17714
13742,17469
17248,7446
889,1688
11745,19033
15231,6198
6412,7024
2340,15818
7363,12860
10153,862
14005,3808
3520,19581
12315,6771
12900,7866
9710,846
18872,17278
3675,3460
14349,10703
13969,5063
8583,15340
6763,10491
4096,4861
7148,17008
5144,14547
12637,3562
1283,19181
18435,7788
17309,15935
3237,16730
13275,4000
18352,7487
1078,7864
9838,15807
14651,15529
573,8377
2775,14718
8902,2431
10985,3419
12434,14229
14571,4524
16168,19406
6497,3180
11440,6342
16689,12990
13885,16420
6867,1169
2205,252
2756,12916
6339,3432
19094,14671
2518,13597
18700,7513
15066,17797
13198,13679
3220,19562
13105,15643
18724,16684
18549,17706
13941,10397
5963,11518
1086,10369
16359,1691
4368,6870
17696,16653
8450,15390
12658,16919
15319,9166
11496,16438
13707,2969
1134,2438
16898,7142
7471,11497
10980,3539
14132,17892
8074,10284
98,13526
18795,18744
9987,18736
2002,17968
17630,3515
14299,8271
1912,2082
12189,17182
11884,3103
10006,3306
8456,18002
14860,8471
18560,18490
18572,7828
3483,843
4131,584
6551,667
14407,188
7241,2609
16029,18442
8830,1626
8951,12530
6458,1531
11558,11966
19013,5673
8571,7885
1428,9942
1382,18193
6396,18045
9598,10906
322,9267
7553,11814
0,2041
8307,4599
17500,8151
13804,8214
12470,8430
19010,8476
17361,14477
1919,17429
10662,9395
6417,16113
10993,6854
1992,4310
14949,16200
12377,16762
7674,10850
2519,8094
16762,16618
4546,2992
2458,19727
7347,16894
1695,17486
17427,7935
6697,759
7351,19801
1756,111
14854,7052
1442,10618
10121,7309
3498,3230
10430,10823
13153,294
0,18862
13269,11605
13864,1536
4179,632
4515,7991
15721,2606
13125,4144
12727,18270
1224,12196
14005,889
11983,16442
18772,10183
15183,5655
16527,18135
9947,7788
3719,2499
7971,18532
1103,9209
10802,12000
14725,13634
4814,13307
13358,10956
4175,18067
12086,13172
1678,7421
13717,1315
804,18245
15590,13378
14424,18372
11764,5507
3338,1007
9295,8879
1195,10021
17152,5436
5310,14657
19247,6590
14105,10543
8592,7090
2914,17532
7166,14141
10003,4057
19669,11862
17331,5508
315,19343
5622,4538
4639,7765
1066,7528
7804,13465
17319,31
173,18200
4947,788
15391,1581
11461,19325
3360,15213
543,11436
10138,5060
9955,9849
6216,17931
9993,18898
9000,11520
8819,19614
12475,19713
15788,13864
3618,4048
9760,7967
6800,8479
3349,7225
13665,6259
8385,12315
11837,11053
16545,6081
11652,17536
4794,1421
8964,14145
58,48
9433,7976
7149,15212
8458,2248
18194,12224
12564,15641
17417,691
19780,536
16245,16642
7259,16415
12614,11961
13108,8737
9042,17639
10825,18406
9293,9083
4736,10766
17170,13961
16456,9376
11332,5044
15790,17203
9053,11343
12477,1930
18908,16305
3036,13206
14718,1283
8965,630
7458,10309
11265,11161
9629,13022
10490,4443
12788,865
6947,12069
9219,2745
5052,9047
14480,15967
11162,10150
9939,3767
18269,6557
15082,7795
12694,3486
8552,16104
15323,8134
136,18517
12953,12595
4370,16549
10034,19621
15414,18794
4397,12750
3507,15299
12854,14399
18009,4397
8505,19125
12919,17269
8455,11206
5375,995
473,12555
865,17870
18831,10185
11912,11919
1513,18805
13244,10872
16386,17797
966,17228
7695,13806
12353,14122
14195,6563
9214,16651
19196,18295
10350,11961
3729,4925
8235,1386
17705,12880
19188,14306
13652,15472
0,8591
15599,11689
5342,3781
1862,19538
16031,2941
12702,11972
19753,5462
16661,8575
11201,14687
18347,3150
19257,14561
938,18901
12141,15716
18499,5123
7020,8552
12017,7774
10460,4266
0,11175
6450,112
18530,17828
9398,13314
19211,12128
5225,17119
5876,355
15257,11619
11790,12402
16178,6417
2421,4175
3220,12154
56,19304
13661,3587
18417,10595
13867,17669
4455,4782
3852,17551
13310,5350
1970,5550
11714,12286
2797,11050
613,13881
13929,9713
374,2436
16908,4805
11959,12465
2751,4734
15065,15920
8578,15207
13941,18208
15745,15268
6288,3770
19758,16154
8375,16401
15218,9916
16483,18325
2583,19713
6886,506
15072,16544
3296,16863
11248,1597
1149,4832
9905,6127
9442,13641
12376,3679
11819,9797
13180,8395
10480,14602
5610,10106
18848,16093
15841,10391
19260,4618
16601,10333
10098,4756
6177,2540
9777,10374
15425,3749
6634,7837
7944,3884
3199,5011
11260,6304
269,10427
10785,5332
14589,18007
9393,3333
10691,14838
717,1018
3585,19035
2583,6741
8420,11400
15501,16479
15,12892
6999,5759
16790,16569
19305,13693
16727,6957
11955,3127
3065,6823
19609,4481
4160,18114
12393,16186
9894,19395
17177,8762
14352,798
16380,176
10094,8944
12215,4992
14757,13090
10970,10700
1216,17242
5959,14881
13910,819
3574,5687
7255,16013
14828,504
14406,12344
4304,8566
12271,15503
18856,15811
13362,9772
9607,10142
19312,12174
3734,3557
2652,14731
2134,15374
190,16297
17329,16791
9120,10923
3836,9376
10259,3454
12993,7295
3140,14333
4772,13207
15200,16462
3591,9014
14645,6089
14142,15161
7710,18887
1611,17062
6971,5940
3744,4078
7399,19801
13492,8753
8174,6925
11225,8288
12363,13898
18743,18812
14846,15192
17886,18799
760,17932
792,3612
12840,14793
19591,6666
17985,15207
9038,7407
2902,14503
10615,12446
19112,5955
755,468
6990,3582
8096,17042
11930,4795
2059,6923
3373,8215
3693,7806
11597,19494
758,15879
11690,17001
11088,7806
15193,18842
4643,1617
3446,4396
19525,5597
14706,16447
4319,7547
8155,17285
7627,9488
8593,8557
5000,6537
1967,14837
3449,19742
18438,13837
4096,13029
12135,11337
17607,13621
14305,7876
8261,12723
5101,19268
1110,17602
6603,9400
11314,708
4790,14162
10840,7184
17725,18738
2619,6098
10311,14502
19170,1123
9780,5775
2056,17118
2377,4833
14832,707
7491,16129
16722,13224
17832,18510
0,11291
0,12077
16848,2290
9642,6097
7250,14851
19764,12055
17384,13485
11137,19430
18815,15004
445,15356
4851,5574
104,3754
18122,13326
5620,6794
2739,13005
2778,3834
1069,7123
7848,8915
4312,3054
15168,7253
9633,17415
100,16899
3148,19242
9728,17604
14341,12874
8595,15849
12864,13754
5450,16585
19671,841
4316,6041
0,13880
11458,11978
17154,11250
12672,14705
12720,12089
12736,16451
7818,13794
13720,10734
7539,17180
15819,3056
11826,16529
2217,7082
17186,18047
10560,3916
17052,17316
12532,11378
708,17289
14002,12481
13144,16540
18293,4892
11791,16050
17457,3266
13350,1522
10387,10729
19315,15874
10374,7222
7671,18305
3913,9399
9351,6319
17994,15644
6929,11057
7282,18668
2327,17865
12378,8752
5871,17515
10666,7417
735,11147
218,10277
5060,18565
0,10993
594,8508
17423,8131
15766,13944
4698,10178
9692,8062
2024,16858
1036,552
16347,2219
4981,6986
15848,3262
17142,11963
9667,2717
12994,658
15067,1058
2156,3033
9106,8928
18831,12927
7986,776
7781,13594
887,17436
13990,2383
8819,18653
14999,739
38,16130
1867,3922
18958,2442
2464,7474
14785,5548
3905,5321
15402,5636
9013,1879
7994,5988
15662,2078
6898,4204
12794,15697
5170,5691
2305,2446
16085,6916
6031,1189
18015,12907
8786,15145
4131,17791
19733,10336
14750,11783
3986,8164
2125,5676
17300,13652
8936,13493
6270,18267
11204,4469
10807,14682
2497,7897
1591,15981
7068,7378
18876,3666
2430,12039
16174,12787
11065,14253
4275,10312
11830,9185
1223,252
4179,18776
9640,12114
10753,19231
16673,9766
11557,12600
4425,3367
18364,4414
11162,11435
14460,10689
15249,13426
10219,13876
7888,12888
17248,6718
6923,1053
16152,11348
2294,17157
6683,16929
2054,10517
6926,6626
19488,13862
4314,11648
3164,2140
10722,3844
1431,19422
1007,7115
15472,7634
5441,18798
17615,14257
527,2324
6812,18651
7668,6965
14331,13405
4530,19617
6459,12367
6701,11308
14023,12025
2935,12272
3557,11183
16243,5428
13333,8271
5161,11214
4846,3177
5202,8364
2937,12315
16281,19196
10905,7222
3803,13316
2188,13508
4100,14223
7649,7201
2517,10694
5949,6734
7417,17132
0,2921
18513,19308
11353,9969
15341,12035
4990,16351
15919,92
3129,14255
3972,9100
11509,2769
10523,3844
14805,2498
8787,18802
10662,9760
17094,17470
7162,15525
335,6042
595,7238
0,12656
723,4860
3826,19252
2369,10542
19518,13393
1410,1242
15858,12543
17710,2182
0,4554
13601,12660
19461,11885
2311,11889
4106,13265
6748,6653
10937,11148
1861,9510
1429,4331
16509,6880
18742,15354
1206,9931
5216,6699
5286,5554
12855,11635
19069,16239
14636,2833
11867,213
2276,3473
16306,414
17436,11313
5033,8673
9517,810
11245,6801
12633,15130
594,1352
1229,12060
9508,11723
7181,8239
2719,8296
439,17049
2778,2903
11227,3722
7227,9132
19405,8777
13118,9932
14771,12201
13792,4586
7231,17014
9418,16495
3277,3677
11656,663
187,3954
15898,14047
6056,8138
9726,731
1072,2771
5596,6653
17885,11964
15755,7987
15802,2205
13938,17211
3734,17209
3954,6863
3209,14011
7885,4096
7059,6203
290,10962
12556,11725
8875,6641
11040,4448
293,4394
5028,14212
8694,16217
12929,8285
7290,11986
7859,4997
1909,5356
17682,13967
525,18326
13217,13631
2601,18692
12211,12342
15085,4592
6549,10755
19502,15547
3082,2353
12498,4243
12999,2521
19706,4437
490,12805
12533,12795
18935,10492
17131,17684
12367,19133
14963,16243
2633,19117
14028,11542
466,14136
4698,1943
2325,19103
8000,11161
9553,6361
15446,6222
6535,2551
1645,17541
3112,19480
8914,15286
3279,6349
2096,11940
7168,11963
13057,10105
131,4954
17416,19801
19349,14130
12177,1403
11318,6478
6772,11905
1830,1709
14411,16604
16737,17507
7007,18143
18255,6976
16648,6816
14139,4903
18947,4077
17816,14277
2853,2266
1169,14657
3749,17742
6519,2971
4186,61
2783,19067
8291,8391
8045,6120
8304,16243
8012,2565
4472,3657
6079,15554
13532,8731
7385,13901
10977,4096
5905,14594
18482,1006
17092,11075
10913,19271
5154,18229
900,1983
14689,3040
1459,9587
5926,18537
2748,16361
11813,4227
16992,9135
17644,18819
16288,8123
3026,17936
19007,14986
568,11782
4045,831
18875,14292
1738,12467
3755,16956
5189,9989
6895,19593
2053,2987
2437,13393
3882,19112
9532,473
3255,15775
2377,18264
8407,7406
19360,4928
9108,8495
11458,11387
18315,14295
8529,18810
7309,10163
5462,438
1389,18336
1887,14625
6057,16502
16972,15941
17010,12825
4575,19799
18984,234
19682,17616
16745,5432
15685,5101
16806,9445
1372,3088
14738,8859
19489,7041
5889,4554
2857,7983
575,15297
5808,13510
3566,7853
19208,10716
10165,19330
19773,8547
14433,14600
6382,18271
6547,18052
14672,6675
6843,8372
523,11605
7748,11293
17302,2709
15703,7980
10721,519
7605,18461
17409,16259
10552,12237
15366,6116
11620,4578
6144,10296
11181,9517
279,12951
3812,15478
17943,15365
6248,4050
17623,17366
1312,14807
1698,5191
173,8008
2872,11450
5780,4496
15495,11857
11176,18652
7224,12247
1192,13891
14431,2867
9183,11840
9556,9256
7810,19468
12248,15235
7450,12710
2074,3173
7630,15405
2850,14381
6937,5722
12683,7434
15122,896
18660,10304
15804,15398
6989,2817
12106,6238
3704,2913
9222,16655
8849,15823
11714,17114
2061,711
2732,5043
10520,1976
6342,12085
9281,11651
13416,73
1385,7672
6066,17782
0,10101
17983,6302
2268,13699
11661,19043
14134,4053
4514,5301
6071,9857
14352,13104
2112,17684
15813,12189
10212,16766
6041,13975
18162,1641
15822,19801
14631,6179
11262,6461
7754,921
14412,14538
0,10804
17168,19116
16961,9294
13014,1140
15927,5177
17378,10959
13086,3973
4440,13479
2740,6301
11950,4916
13351,16752
14554,3915
2634,11727
4601,6490
3116,3969
14097,6237
11797,15895
4942,5999
13171,5615
17463,1866
14547,4142
3234,7732
7720,14727
8786,14576
15822,730
9399,15839
15338,10258
11933,9868
14045,14558
4799,1529
19616,11696
15936,13243
0,3851
11148,12167
7549,4625
17947,15516
11544,15591
16758,426
11707,14197
13313,11111
6029,4495
1547,19338
3458,7372
17672,14781
9504,3840
7367,10274
13026,11935
6360,5186
0,18007
14043,11191
16248,7495
15846,9007
4743,18653
16888,370
13460,3921
6135,16079
9749,13661
15085,8016
16570,16901
12812,1341
16663,12553
10736,19452
7008,10737
10316,2041
17244,15451
13569,254
6445,146
11437,6797
11547,1868
2279,3300
18631,3430
6645,12727
3210,3050
8117,14222
16230,18582
4303,11136
9914,14555
9799,4138
18062,3047
5944,16091
10788,11720
9924,14672
18679,11097
5186,15078
18970,5458
15487,16919
13740,5710
5733,9767
8316,8811
16486,3809
6051,8953
1270,12504
18889,8733
615,3358
10981,18812
10706,11277
11379,11860
6643,4020
2740,11978
8945,7012
3290,14076
5696,16256
18182,503
9456,9536
3695,18838
19582,5814
10981,17629
13408,2568
13933,2298
3622,19801
7207,7633
13297,17212
10815,4305
12727,10529
8374,2993
5848,14964
693,3930
13843,3219
10024,19060
11084,3528
12460,8472
19427,8181
570,5040
1640,4794
3948,9680
10733,8261
6183,5501
1356,16013
10529,6140
6847,12797
2558,7433
11538,17530
430,17802
16347,19772
18651,10994
12473,3019
13895,2226
16678,4300
15405,9470
6785,18326
14008,9550
11184,842
1081,18976
17438,6933
2873,19059
15774,4254
18184,12024
1944,1967
16524,10161
3060,496
8684,19270
7962,14425
11129,10616
14379,7019
9631,523
3772,6390
1666,1513
16224,19773
17948,14341
6003,6877
19420,12339
12824,16203
13971,15016
14813,10071
740,14004
10692,3436
4402,5835
9320,2964
10351,17472
13080,10525
4228,4232
417,16993
7319,19420
12593,18912
16659,4884
15924,14163
11046,17018
7829,2583
2976,9604
5301,956
15482,7905
19193,1914
16806,15376
4587,17323
5286,15184
8441,17483
14978,9472
18891,2627
15563,10083
2721,13552
11019,6645
5074,13075
17493,10122
17649,11218
17402,13905
18499,4221
18891,320
15285,7115
5364,6345
4736,14104
10113,696
16915,7458
19388,2309
15445,5684
10417,1006
2248,14544
5280,315
14491,5391
14255,14089
7902,2607
14591,2062
16644,10926
17395,13066
14451,4332
8925,15310
18009,3527
15541,2709
673,10281
4724,7035
13948,11309
17645,115
5897,8395
4263,8931
16890,18080
16902,13446
15289,2833
7027,15055
13310,9962
10048,1376
13300,7021
18880,11552
15315,18798
8914,11523
6217,11623
5878,16306
16353,17740
8330,2784
3370,8686
7055,3275
937,8758
13734,9609
16155,6402
14671,15644
3356,19664
6134,18599
14837,19411
17164,18895
12618,10139
1509,12867
847,4877
445,466
12797,10681
17677,973
7783,10163
11329,19138
2091,676
3696,4985
15149,8761
1650,1478
19468,410
5382,12768
10082,13270
13957,3292
15738,4058
13896,7615
5370,19643
5359,849
18669,13319
11315,17748
3034,18043
8709,5391
18372,5328
19006,7142
5067,4247
11757,10533
2873,13815
4870,211
10584,7331
15837,5529
1950,19263
16806,13198
11160,17396
4728,6522
10452,17155
6975,7543
555,3438
17770,6946
19192,5992
10224,9578
14119,4659
12043,1859
16066,7477
16398,15093
2153,2670
13841,19168
2631,14505
19708,15382
1913,125
1434,6678
11517,3805
14283,3796
9603,12337
3248,18846
2552,8949
9401,5265
13824,19394
15130,17887
18911,18974
16050,18141
13816,16361
16416,7345
9106,14065
17786,2347
10330,10335
8408,5471
3820,18096
8718,8593
1451,19643
16518,19742
7379,12654
16446,18128
13276,10232
12091,4839
15813,9160
18704,11199
18328,3978
1966,18086
6919,2274
13966,11368
16473,8857
14303,12936
8182,6662
2027,13473
4036,19246
12718,6660
5515,14603
1188,4752
1991,9660
492,9322
7971,19461
16152,16927
11583,8827
8233,9286
4452,11685
18256,1014
17138,18433
12062,5892
9419,19771
16485,5956
10468,2323
8275,10008
3267,17866
17409,11375
17416,12355
10557,18641
16883,18015
11303,9137
3477,18077
9732,10831
11462,2185
11752,15789
14654,19348
11196,16349
7121,18546
15981,11971
5945,16711
11383,16997
13682,373
15951,11683
14774,16447
16200,2893
18157,12255
16136,9446
1457,13171
7046,11213
13915,3267
12293,19779
4346,996
13849,18441
3753,17520
13049,18586
15685,1149
15886,12314
14808,7064
11792,3436
4283,4318
8154,16179
7482,15825
11378,16959
10529,15479
12055,7673
6773,11073
15191,787
6823,14630
10708,10759
7509,13327
11415,4038
13671,14498
4578,5370
2262,1519
3875,11171
14179,12535
17301,9539
9204,15449
5845,19644
19199,11679
6490,19801
16815,250
13567,5506
4918,9714
14425,7026
6191,5055
14532,8596
7176,10268
16936,17008
14666,7310
9164,15041
19703,8036
15365,743
16355,2995
5299,9954
15952,12259
8338,16131
1293,63
6948,10569
7481,11412
13962,16308
17100,13000
18031,6820
12320,7624
12722,2764
2521,14600
9108,2073
19087,19677
5140,3109
19238,15279
1921,12806
11792,4165
14165,7760
18992,12050
130,8007
16828,15843
2567,12620
19392,6142
14234,10417
7601,1658
1546,14238
19180,17616
7874,11444
15537,12613
1275,13228
2306,5566
17375,6916
18320,18519
1336,5805
6229,11430
14216,16290
10895,19619
6018,853
16708,8474
6605,3269
5718,6883
18101,4159
5587,9535
4498,936
11126,15929
2998,16136
16091,9728
868,5976
11536,8846
8875,11753
13223,1388
8012,19087
13878,9350
14723,11130
3566,19801
18070,4372
12436,2191
4030,10744
2447,8083
9765,2928
4178,830
16964,14801
15643,9740
10802,2085
10129,3232
5956,4680
2937,10289
6369,19703
16001,7333
12807,15789
10830,6365
19179,16750
16509,2908
19279,16160
15963,9047
3403,16958
14115,3417
8101,8732
11475,3921
17500,17094
14411,1966
10509,19528
2120,3180
17505,1977
13771,12104
7415,14505
90,14720
4117,10383
420,18634
3432,1167
14760,1196
7309,19235
19207,5689
11667,19560
18620,10845
7850,11529
14407,3374
17185,3324
5360,19787
3964,15128
8738,2034
14492,3334
11690,18655
3318,5135
7170,2539
1021,6741
7308,12319
8595,4662
10669,18314
4343,12245
9128,7114
13368,11043
2024,9300
16841,11095
4698,733
13422,15079
14032,13214
2562,17868
9592,10799
9298,13968
7102,8243
12687,5091
3153,16270
18640,4433
11386,6619
4231,12512
14959,1046
3872,11395
14484,2975
4684,4777
11576,3996
8282,341
3962,17932
14284,1183
4829,7149
14722,299
16350,17046
8414,10148
17064,13550
12852,12386
11330,17871
11885,3997
18606,338
17697,16383
4571,2219
16958,4035
17698,18926
9817,13597
11934,11347
17890,3030
11357,9428
11177,16972
980,12587
1646,18368
10688,4228
10242,16683
5948,19575
19538,6204
2302,13680
4009,6191
257,16386
2388,11130
2968,15046
15499,10371
17217,5245
5399,4837
12534,8080
7697,8048
13773,9792
5162,12362
2561,7001
13290,18098
7956,7053
9745,6661
7448,7487
4271,10134
11635,7318
36,12417
17762,11740
4664,16905
1493,14744
6646,13621
895,3580
9925,14901
8143,10245
11643,14691
13799,10694
19776,1334
12884,12738
19457,2401
9048,6092
10098,568
862,2009
2214,11544
13044,19549
8976,16166
10152,10952
14002,14275
16148,10781
9940,9370
12451,19418
19406,12120
16161,369
16947,5889
7307,2626
19245,7134
6938,11510
19426,18572
18008,16936
6389,9283
7766,1668
14397,1017
19269,1937
18274,14643
2759,3942
8273,15317
5035,19801
14420,14970
19215,3124
3118,10097
2181,8432
17460,3827
4927,15573
9776,2493
6928,18529
15187,9525
17173,5186
13193,3827
12989,2017
745,3419
7818,2448
15111,5304
15288,7671
7954,10577
18180,16293
3818,969
3407,9355
17602,6646
12284,1836
8612,3200
12994,10678
4627,1418
3474,18672
8920,12606
16708,7118
13491,2543
5927,6415
12105,167
8253,8619
19504,9686
17883,14585
10966,6995
17400,11724
16312,7565
13488,5567
13821,11402
12963,4918
7734,9760
10013,14234
6273,9144
18540,5786
17780,7496
1098,15746
10811,18803
2993,2672
5314,7392
14027,19293
5771,8088
13672,1569
10741,12980
15883,18703
244,5472
4992,4456
2900,16767
4473,242
12112,3215
1295,4508
119,6829
12304,6671
18031,261
8828,5753
14761,308
14890,183
13900,3712
12707,16036
13133,17892
18888,9667
13250,3282
7168,5321
9602,12525
1427,8729
15178,16583
18751,17213
5987,16265
16242,5263
2433,2836
3367,18073
672,14168
3462,407
7374,349
2162,10428
18160,19655
4507,11604
15068,385
2816,16572
1441,10522
18013,5228
5512,6299
6608,8365
18112,17598
12684,7274
5519,4395
4875,18123
13693,5255
9651,3018
17862,2998
13824,12211
5412,14436
16646,19453
7896,15214
12480,6515
4270,10434
12275,3960
19372,13708
13806,3130
936,1778
1886,10526
18461,10252
4803,1328
6955,9081
2184,14756
5493,18795
19715,2575
8232,13047
18014,4822
1240,5909
8238,13143
4569,6820
12380,9186
14205,996
2022,18426
19033,1793
5128,4376
13478,9416
6155,915
316,19234
14375,7441
4564,8018
1227,6723
17938,17707
12544,2206
2598,10661
3887,8373
9076,11090
4027,12042
18977,9110
18841,16921
6328,8279
9337,18070
2922,4593
11628,467
4605,1294
0,2107
846,4688
10643,7301
17953,15617
17536,8980
15002,18869
7727,18886
5968,18087
13939,2052
8981,3439
9967,12366
17139,12249
13429,9769
5842,17491
4498,2353
11404,509
12611,13013
15688,18905
19462,10709
1930,2165
3073,5336
11340,10965
651,14769
3399,7994
14551,305
17746,5766
5520,18017
412,14788
4819,240
4651,19656
17195,14349
16106,10029
17903,6945
2753,18821
9977,9896
6258,4106
16621,3359
9059,7475
16627,4263
9604,16134
12502,6634
13077,3675
16761,8882
9003,13396
10309,17190
11882,12057
13485,15179
9230,17122
8891,18672
5668,2229
9932,8372
5033,17395
16737,16349
16135,3800
9327,8415
19200,18717
7566,12996
3005,784
2208,18670
104,3789
748,11475
13932,7751
16311,6793
3611,7233
10774,9011
14205,15848
16276,4184
14728,18143
11757,16642
17114,754
1773,15457
4494,7713
10782,5964
7869,3161
7503,4306
8671,4295
17730,12737
15181,4610
8741,19370
5297,4020
8159,7319
16960,10261
5319,9173
14821,19114
8458,18140
9456,11195
3581,981
11346,1228
15800,4052
7132,11984
4210,15037
17303,4212
7936,12622
14984,16836
8459,10181
16870,4754
8480,14089
8595,11017
2275,4725
5218,18484
7534,14250
6369,2099
18646,6559
16060,18102
9610,5497
1047,18448
14735,2556
18518,10727
7029,8847
17462,15589
12205,9605
7258,10553
9222,3906
11299,9874
19031,2140
18383,13779
6680,17603
10259,15691
6085,16250
18792,15591
16668,5244
213,13366
